GEOID,NAME,Median_age,Total_population,Renters_occupied_percentage,Bachelors_percentage,Highschool_graduate_percentage,Below_highschool_percentage,White_alone_percentage,Black_or_African_American_percentage,Hispanic_or_Latino_percentage,American_Indian_and_Alaska_Native_percentage,Asian_percentage,Native_Hawaiian_and_other_Pacific_Island_percentage,Some_other_race_alone_percentage,Two_or_more_races_percentage,White_alone_not_hispanic_or_latino_percentage,Male_female_ratio,Areaname,Land_Area,popul_density
30051,"Liberty County, Montana",40.1,2455,46.97929869,11.32382892,13.44195519,20.48879837,99.47046843,0,1.099796334,0,0,0,0,0.529531568,1.099796334,0.781567489,"Liberty, MT",1430.05,1.716723191
30053,"Lincoln County, Montana",52.5,19845,22.4276032,11.06072058,28.79314689,6.570924666,93.59536407,0.191484001,3.214915596,0.9473419,0.357772739,0.186444948,0.886873268,3.834719073,3.214915596,0.976987448,"Lincoln, MT",3612.92,5.492786998
30055,"McCone County, Montana",49.4,1826,16.22083096,9.309967141,24.42497262,4.21686747,93.20920044,0,3.778751369,3.723986857,2.519167579,0,0,0.547645126,3.778751369,1.163507109,"McCone, MT",2643.17,0.690837139
30057,"Madison County, Montana",53.1,8530,21.49705015,19.74208675,21.5123095,3.212192263,96.03751465,0.023446659,4.349355217,0.222743259,0.058616647,0,0.328253224,3.329425557,4.349355217,1.025647115,"Madison, MT",3587.48,2.377713604
30059,"Meagher County, Montana",56.3,1795,17.48291572,15.6545961,30.52924791,4.289693593,91.81058496,0.055710306,5.181058496,1.002785515,0.445682451,0,3.454038997,3.231197772,5.181058496,1.134363853,"Meagher, MT",2391.91,0.750446296
30061,"Mineral County, Montana",52.3,4330,24.94654312,12.95612009,27.15935335,6.466512702,93.48729792,0.993071594,2.07852194,1.547344111,0.692840647,0,0.069284065,3.210161663,2.07852194,1.115290669,"Mineral, MT",1219.44,3.550810208
30063,"Missoula County, Montana",36,119062,37.56006942,18.79524953,14.05654197,2.850615646,90.34704608,0.645881977,3.408308276,1.998958526,1.970401975,0.112546404,0.557692631,4.367472409,3.408308276,0.995742398,"Missoula, MT",2593.42,45.90926267
30065,"Musselshell County, Montana",51.5,4682,26.71722644,8.564715933,30.82016232,6.49295173,93.35753951,0,2.691157625,2.990175139,0.662110209,0,0.726185391,2.263989748,2.691157625,1.00944206,"Musselshell, MT",1868.16,2.506209318
30067,"Park County, Montana",46.5,16513,27.76145527,17.09562163,21.50426936,3.554775026,94.94943378,0.357294253,3.076364077,0.726700176,0.393629262,0.096893357,0.296735905,3.179313268,3.076364077,0.998426722,"Park, MT",2803.06,5.891061911
30069,"Petroleum County, Montana",49.6,464,33.8362069,16.59482759,29.09482759,1.077586207,96.76724138,0,0,0,3.232758621,0,0,0,0,1.080717489,"Petroleum, MT",1654.87,0.280384562
30071,"Phillips County, Montana",47.5,4032,19.83218917,8.209325397,27.30654762,5.853174603,83.73015873,0,2.976190476,6.398809524,0.64484127,0,0.37202381,8.854166667,2.976190476,1.035335689,"Phillips, MT",5140.04,0.784429693
30073,"Pondera County, Montana",41.1,5911,28.86287032,13.22957198,20.38572154,4.618507867,81.35679242,0.101505667,0.676704449,16.22398917,0.27068178,0,0.219928946,1.827102013,0.676704449,0.979571333,"Pondera, MT",1622.86,3.642335137
30075,"Powder River County, Montana",50.2,1634,22.89156627,12.48470012,23.43941248,5.079559364,94.00244798,0,4.651162791,3.243574051,0,0,0.244798042,2.509179927,4.651162791,0.902211874,"Powder River, MT",3297.3,0.495556971
30077,"Powell County, Montana",46.1,6843,31.64731352,8.651176385,32.3542306,7.482098495,89.78518194,0.701446734,2.060499781,5.436212188,0.394563788,0,0.789127576,2.893467777,2.060499781,1.691974823,"Powell, MT",2326.39,2.941467252
30079,"Prairie County, Montana",52.5,1162,27.67857143,12.47848537,20.13769363,9.466437177,96.47160069,0,1.549053356,1.462994836,1.893287435,0,0.17211704,0,1.549053356,1,"Prairie, MT",1736.74,0.669069636
30081,"Ravalli County, Montana",49.3,43424,19.68723624,13.48102432,21.97402358,6.20394252,93.89738394,0.262527634,3.518791452,0.686256448,0.589535741,0,0.087509211,4.47678703,3.518791452,0.984462115,"Ravalli, MT",2390.82,18.16280607
30083,"Richland County, Montana",38,11097,29.56792384,9.29981076,25.52041092,3.847886816,89.92520501,0,5.496981166,1.946472019,0.018022889,0.39650356,2.847616473,4.866180049,5.496981166,1.074981301,"Richland, MT",2084.14,5.324498354
30085,"Roosevelt County, Montana",30.4,11091,37.56678227,8.141736543,18.59165089,6.410603192,35.10954828,0.19835903,3.372103507,59.21918673,0.730321883,0,0.144261113,4.598322965,3.372103507,0.966140755,"Roosevelt, MT",2354.79,4.709974138
30087,"Rosebud County, Montana",36.5,9065,31.68854685,7.148372863,19.95587424,6.078323221,52.7854385,0.253723111,4.798676227,38.66519581,0.706012135,0,3.110865968,4.478764479,4.798676227,1.002429865,"Rosebud, MT",5010.4,1.809236787
30089,"Sanders County, Montana",54.5,11804,22.14695154,11.75025415,29.93053202,7.692307692,92.02812606,0.26262284,3.151474077,3.837682142,0.398170112,0.016943409,0.211792613,3.244662826,3.151474077,1.068699614,"Sanders, MT",2760.52,4.27600597
30091,"Sheridan County, Montana",43.7,3389,22.33718807,12.33402184,26.26143405,4.721156683,94.42313367,0,4.278548244,0.472115668,0.472115668,0,0.206550605,4.426084391,4.278548244,1.051452785,"Sheridan, MT",1677.08,2.020774203
30093,"Silver Bow County, Montana",40.1,34895,26.66346529,13.51769594,23.6681473,4.44189712,93.48903854,0.275111047,4.668290586,2.283994842,0.7508239,0.037254621,0.234990686,2.928786359,4.668290586,1.044229643,"Silver Bow, MT",718.48,48.56780982
30095,"Stillwater County, Montana",47.5,9562,16.7270017,13.33403054,24.12675173,4.716586488,95.81677473,0.073206442,3.99498013,1.139928885,0.188245137,0,0.250993516,2.530851286,3.99498013,1.010513036,"Stillwater, MT",1795.35,5.325981006
30097,"Sweet Grass County, Montana",46.8,3676,25.04155125,11.6702938,24.97279652,3.182807399,95.91947769,0,3.31882481,1.278563656,0.244831338,0,0,2.557127312,3.31882481,0.982740022,"Sweet Grass, MT",1855.21,1.981446844
30099,"Teton County, Montana",42.5,6127,28.93609731,12.73053697,22.18051249,4.99428758,93.66737392,0.78341766,0.538599641,1.077199282,0.114248409,0,0.032642402,4.325118329,0.538599641,0.966302953,"Teton, MT",2272.38,2.696291993
30101,"Toole County, Montana",44.2,4812,40.96038415,12.01163757,25.99750623,9.497090607,88.30008313,0.519534497,3.158769742,7.793017456,0.457190357,0,0.270157938,2.660016625,3.158769742,1.229842447,"Toole, MT",1915.65,2.511941117
30103,"Treasure County, Montana",57.8,614,34.09836066,20.35830619,27.36156352,7.328990228,99.0228013,0,0.325732899,0.16286645,0.814332248,0,0,0,0.325732899,1.060402685,"Treasure, MT",977.4,0.628197258
30105,"Valley County, Montana",44.4,7424,26.05182502,11.16648707,24.27262931,4.593211207,85.19665948,0.404094828,0.942887931,9.32112069,0.202047414,0.134698276,0.121228448,4.620150862,0.942887931,1.022337238,"Valley, MT",4925.82,1.507160229
30107,"Wheatland County, Montana",46.9,2138,31.01784853,10.85126286,26.42656688,8.840037418,96.25818522,0,1.777362021,0.795135641,0.795135641,0,0,2.151543499,1.777362021,0.900444444,"Wheatland, MT",1423.2,1.502248454
30109,"Wibaux County, Montana",50.5,1037,28.40119166,13.1147541,25.84378014,6.557377049,98.36065574,0,7.328833173,1.157184185,0.482160077,0,0,0,7.328833173,0.97148289,"Wibaux, MT",889.27,1.166125024
30111,"Yellowstone County, Montana",38.7,160390,26.99582602,15.58825363,20.06047759,3.541991396,89.23374275,0.880354137,5.878795436,3.97281626,0.713884906,0.056113224,1.088596546,4.054492175,5.878795436,0.973739263,"Yellowstone, MT",2633.29,60.90859723
31001,"Adams County, Nebraska",38,31541,25.8399594,10.18991154,17.47566659,5.897086332,91.79163628,0.561174345,10.82083637,0.256808598,1.315747757,0.00951143,3.265590818,2.799530769,10.82083637,0.995381793,"Adams, NE",563.27,55.99623626
31003,"Antelope County, Nebraska",44.8,6315,25.64724919,8.946951702,23.76880443,5.558194774,96.54790182,1.140142518,3.436262866,0,0.269200317,0.015835313,0.870942201,1.155977831,3.436262866,1.006035578,"Antelope, NE",857.22,7.366836985
31005,"Arthur County, Nebraska",48,439,30.57471264,12.30068337,18.67881549,2.961275626,96.12756264,0,1.59453303,0.227790433,0,0,0.227790433,3.416856492,1.59453303,0.876068376,"Arthur, NE",715.36,0.61367703
31007,"Banner County, Nebraska",50.4,645,31.86119874,13.17829457,17.20930233,2.015503876,96.27906977,0,6.666666667,0,0.930232558,0,1.395348837,1.395348837,6.666666667,0.984615385,"Banner, NE",746.11,0.864483789
31009,"Blaine County, Nebraska",57.5,467,30.66954644,10.70663812,32.33404711,4.710920771,100,0,0,0,0,0,0,0,0,1.113122172,"Blaine, NE",710.87,0.656941494
31011,"Boone County, Nebraska",44.6,5228,22.19819111,8.875286917,26.09028309,3.806426932,98.18286151,0.133894415,2.257077276,0.095638868,0.382555471,0,0,1.205049732,2.257077276,0.98030303,"Boone, NE",686.55,7.614886024
31013,"Box Butte County, Nebraska",39.6,10845,25.76145744,9.958506224,22.48040572,6.094974643,91.47994467,3.688335639,12.74319963,1.466113416,0.81143384,0,1.466113416,1.088059013,12.74319963,1.025588345,"Box Butte, NE",1075.29,10.08565131
31015,"Boyd County, Nebraska",56.2,1882,13.71490281,9.883103082,33.4218916,2.922422954,95.48352816,0.212539851,3.02869288,0.690754516,0.212539851,0,1.062699256,2.337938363,3.02869288,0.964509395,"Boyd, NE",539.94,3.485572471
31017,"Brown County, Nebraska",48.6,2887,22.37491191,12.0193973,26.84447523,3.290613093,96.88257707,0.034638033,2.493938344,0.207828195,0.381018358,0,0,2.493938344,2.493938344,0.928523714,"Brown, NE",1221.33,2.363816495
31019,"Buffalo County, Nebraska",33.8,49594,29.96993411,13.61455015,15.32040166,4.917933621,90.8396177,0.850909384,9.269266444,0.171391701,1.453804896,0.006049119,4.101302577,2.576924628,9.269266444,0.995573797,"Buffalo, NE",968.11,51.22764975
31021,"Burt County, Nebraska",45.6,6503,21.03687362,12.50192219,25.0192219,6.458557589,93.51068738,0.307550361,3.213901276,2.552667999,0.322927879,0.199907735,0.87651853,2.22974012,3.213901276,0.956377858,"Burt, NE",491.58,13.22877253
31023,"Butler County, Nebraska",42.9,7997,19.58414555,13.02988621,24.67175191,5.289483556,96.28610729,0.075028136,3.926472427,0.725271977,0.187570339,0,0.725271977,2.000750281,3.926472427,0.989303483,"Butler, NE",584.91,13.67218888
31025,"Cass County, Nebraska",41.3,26022,16.87294376,13.5308585,19.78326032,3.735300899,94.90815464,0.261317347,3.512412574,0.399661825,0.376604412,0.242102836,1.145184844,2.666974099,3.512412574,1.021283206,"Cass, NE",557.45,46.68041977
31027,"Cedar County, Nebraska",42.2,8483,18.25242718,9.572085347,23.37616409,4.38524107,97.14723565,0.117882824,2.039372863,0.754450077,0.04715313,0,1.01379229,0.919486031,2.039372863,1.025065648,"Cedar, NE",740.31,11.45871324
31029,"Chase County, Nebraska",44.2,3707,20.23875625,11.22201241,18.55948206,7.796061505,93.41785811,0.080927974,14.08146749,0,0.728351767,0,0.026975991,5.745886161,14.08146749,0.919730709,"Chase, NE",894.42,4.144585318
31031,"Cherry County, Nebraska",42.1,5801,40.65255732,12.23926909,22.85812791,2.137562489,88.07102224,0.155145665,1.94794001,3.809687985,1.344595759,0.534390622,0.275814515,5.809343217,1.94794001,1.013536966,"Cherry, NE",5960.42,0.973253563
31033,"Cheyenne County, Nebraska",41,9428,26.40121186,13.50233347,21.96648282,3.807806534,93.58294442,0.64700891,7.339838778,0.593975392,0.784896054,0.021213407,0.509121765,3.860840051,7.339838778,0.993656164,"Cheyenne, NE",1196.29,7.881032191
31035,"Clay County, Nebraska",41.9,6193,16.89512799,9.591474245,24.43080898,4.973357016,95.01049572,0.306797998,8.97787825,0.53285968,0.016147263,0,1.469400937,2.664298401,8.97787825,1.039183405,"Clay, NE",572.29,10.82143668
31037,"Colfax County, Nebraska",36,10681,26.71239402,6.516243797,17.00215336,18.38779141,79.49630184,3.763692538,45.45454545,1.956745623,0.730268701,0.028087258,5.374028649,8.650875386,45.45454545,1.324483134,"Colfax, NE",411.66,25.94616917
31039,"Cuming County, Nebraska",40.9,8882,32.01850781,11.55145238,25.68115289,6.834046386,92.16392704,0.270209412,10.04278316,0.427831569,0.168880883,0.146363432,3.062373339,3.760414321,10.04278316,1.024156791,"Cuming, NE",570.62,15.56552522
31041,"Custer County, Nebraska",43.6,10788,29.02675014,12.60659993,22.44160178,3.578049685,95.98628105,0.101965146,3.309232481,0.296625881,0.723025584,0,0.964034112,1.928068224,3.309232481,1.002598849,"Custer, NE",2575.52,4.188668696
31043,"Dakota County, Nebraska",33,20124,30.56768559,6.594116478,20.62214272,13.96342675,62.3335321,6.052474657,39.047903,2.181474856,3.359173127,0,17.27290797,8.800437289,39.047903,0.99543877,"Dakota, NE",264.26,76.15227428
31045,"Dawes County, Nebraska",34.3,8685,30.66385669,12.59643063,13.47150259,3.66148532,88.38226828,2.993667242,5.549798503,2.890040299,0.587219344,0,0,5.146804836,5.549798503,0.990602796,"Dawes, NE",1396.46,6.219297366
31047,"Dawson County, Nebraska",35.9,23638,30.95352389,8.088670784,19.58287503,13.48252813,83.23462222,6.218800237,33.47152889,0.325746679,0.791099078,0.008460953,5.013114477,4.408156358,33.47152889,1.042512745,"Dawson, NE",1013.1,23.33234626
31049,"Deuel County, Nebraska",50.1,1770,19.29723502,11.41242938,21.5819209,7.457627119,95.42372881,0.225988701,9.378531073,1.412429379,0.621468927,0,0.169491525,2.146892655,9.378531073,0.901181525,"Deuel, NE",439.85,4.024099125
31051,"Dixon County, Nebraska",41.4,5682,22.76024664,11.35163675,22.19288983,8.535726857,91.67546639,0.087997184,14.18514608,0.457585357,0.369588173,0,3.625483985,3.783878916,14.18514608,1.016323634,"Dixon, NE",476.23,11.93120971
31053,"Dodge County, Nebraska",39.2,36565,35.56786387,8.333105429,23.97648024,7.354027075,93.11363326,1.069328593,13.54574046,0.806782442,0.639956242,0.188705046,1.320935321,2.8606591,13.54574046,0.983885845,"Dodge, NE",528.71,69.15889618
31055,"Douglas County, Nebraska",34.9,565739,33.03155455,16.97478873,13.82280522,5.994813863,77.24622131,10.86896961,12.80837984,0.492806754,4.047272682,0.042952669,2.645389482,4.656387486,12.80837984,0.972817653,"Douglas, NE",328.46,1722.398466
31057,"Dundy County, Nebraska",42.9,1928,27.28740581,11.67012448,16.18257261,8.246887967,99.11825726,0.15560166,8.817427386,0.05186722,0,0,0.466804979,0.20746888,8.817427386,1.05982906,"Dundy, NE",919.68,2.09638135
31059,"Fillmore County, Nebraska",46.6,5542,20.87765957,10.70010826,24.28726092,4.98015157,96.22879827,0.162396247,3.987730061,0.541320823,0.902201371,0,0.415012631,1.75027066,3.987730061,0.97434984,"Fillmore, NE",575.37,9.632062847
31061,"Franklin County, Nebraska",50.6,2970,17.95589779,9.292929293,27.20538721,5.218855219,96.16161616,0.437710438,2.390572391,0.033670034,0.336700337,0.303030303,1.01010101,1.717171717,2.390572391,0.985294118,"Franklin, NE",575.82,5.157861832
31063,"Frontier County, Nebraska",44.5,2636,30.38784486,10.50834598,19.1198786,3.528072838,96.05462822,0.986342944,2.086494689,0.189681335,0.075872534,0,0.341426404,2.352048558,2.086494689,1.06745098,"Frontier, NE",974.59,2.704727116
31065,"Furnas County, Nebraska",47.2,4712,17.1659742,10.18675722,23.28098472,7.321731749,96.56196944,0.169779287,4.520373514,0.127334465,0.339558574,0.021222411,0.785229202,1.994906621,4.520373514,0.97900042,"Furnas, NE",719.13,6.552361882
31067,"Gage County, Nebraska",43.4,21548,27.92805825,10.5763876,24.72155188,6.650269167,96.24559124,0.561537034,2.714869129,0.677557082,0.570818637,0,0.538333024,1.406162985,2.714869129,1.013831776,"Gage, NE",851.49,25.30622791
31069,"Garden County, Nebraska",49.6,1916,23.08925708,13.15240084,24.32150313,4.279749478,97.65135699,0,5.010438413,0.417536534,0.208768267,0,0.991649269,0.730688935,5.010438413,1.010493179,"Garden, NE",1704.28,1.124228413
31071,"Garfield County, Nebraska",45.8,2081,18.16831683,18.06823642,20.3748198,2.931283037,97.54925517,0.096107641,1.922152811,0,0.144161461,0,1.633829889,0.576645843,1.922152811,1.136550308,"Garfield, NE",569.79,3.652222749
31073,"Gosper County, Nebraska",54,2001,26.14913177,16.34182909,22.58870565,4.047976012,98.4007996,0.19990005,3.998001,0.049975012,0.3998001,0.19990005,0.049975012,0.699650175,3.998001,1.095287958,"Gosper, NE",458.16,4.36746988
31075,"Grant County, Nebraska",37.9,691,35.75851393,12.44573082,25.03617945,4.77568741,97.10564399,0.723589001,0,0.1447178,0.1447178,0,0.868306802,1.013024602,0,1.243506494,"Grant, NE",776.22,0.890211538
31077,"Greeley County, Nebraska",45.4,2361,17.72371851,8.513341804,25.37060568,4.87081745,97.24692927,0.254129606,2.244811521,0.254129606,0.127064803,0,1.143583227,0.97416349,2.244811521,0.995773457,"Greeley, NE",569.81,4.143486425
31079,"Hall County, Nebraska",36.1,61338,34.3928349,9.261795298,19.30613975,9.488408491,79.05702827,2.947601813,28.64782027,0.704294238,1.120023476,0.402686752,11.91594118,3.852424272,28.64782027,1.024757378,"Hall, NE",546.29,112.2810229
31081,"Hamilton County, Nebraska",41.7,9219,17.80133929,11.49799327,20.88078967,2.505694761,95.49842716,0.086777308,3.655494088,0.010847163,0.520663846,0.097624471,1.117257837,2.668402213,3.655494088,0.981728289,"Hamilton, NE",542.88,16.9816534
31083,"Harlan County, Nebraska",46.3,3380,17.78115502,13.34319527,18.93491124,4.674556213,95,0.769230769,3.25443787,0.325443787,1.390532544,0.029585799,1.449704142,1.035502959,3.25443787,0.997635934,"Harlan, NE",553.47,6.106925398
31085,"Hayes County, Nebraska",48.3,889,26.85714286,12.5984252,20.13498313,5.736782902,97.52530934,0,7.086614173,0.224971879,0,0,1.46231721,0.787401575,7.086614173,1.034324943,"Hayes, NE",713.06,1.246739405
31087,"Hitchcock County, Nebraska",45.4,2788,24.43871918,7.388809182,22.02295552,4.62697274,95.51649928,0.035868006,1.506456241,0.179340029,0,0,0.035868006,4.232424677,1.506456241,1.062130178,"Hitchcock, NE",709.94,3.92709243
31089,"Holt County, Nebraska",43.1,10123,25.88822152,12.19006223,21.83147288,4.139089203,97.09572261,0.217326879,5.077546182,0.632223649,0.405018275,0.019756989,0.286476341,1.343475254,5.077546182,1.014527363,"Holt, NE",2412.4,4.196236113
31091,"Hooker County, Nebraska",46.1,741,32.58594918,15.24966262,23.48178138,4.318488529,90.01349528,0.539811066,7.152496626,0.539811066,0,0,3.373819163,5.533063428,7.152496626,1.019073569,"Hooker, NE",721.12,1.027568227
31093,"Howard County, Nebraska",42.6,6428,21.81245075,11.869944,27.24019913,2.784691973,93.35718731,0.155569384,2.61356565,0.046670815,0.280024891,0.031113877,1.555693839,4.573739888,2.61356565,1.023929471,"Howard, NE",569.34,11.29026592
31095,"Jefferson County, Nebraska",47.1,7102,27.59372276,10.33511687,27.59785976,6.969867643,96.50802591,0.718107575,4.449450859,0.436496761,0.366094058,0,0.661785413,1.309490284,4.449450859,0.931465869,"Jefferson, NE",570.19,12.45549729
31097,"Johnson County, Nebraska",39.8,5118,28.38373823,9.593591247,32.62993357,8.987885893,83.48964439,5.295037124,10.23837436,1.035560766,1.191871825,0,4.239937476,4.747948417,10.23837436,1.505139501,"Johnson, NE",376.05,13.6098923
31099,"Kearney County, Nebraska",39.1,6588,27.16986981,13.52459016,18.95871281,4.037644202,96.00789314,0.075895568,7.134183364,0.834851245,0.455373406,0,0.318761384,2.307225258,7.134183364,0.983142685,"Kearney, NE",516.24,12.76150628
31101,"Keith County, Nebraska",49.3,8048,26.79954297,10.1888668,20.96172962,7.393141153,94.91799205,1.640159046,7.467693837,0.720675944,0.472166998,0.074552684,0.410039761,1.764413519,7.467693837,1.038500507,"Keith, NE",1061.6,7.581009797
31103,"Keya Paha County, Nebraska",48.4,875,23.02325581,11.65714286,21.37142857,2.971428571,98.62857143,0,1.257142857,0,0,0,0.114285714,1.257142857,1.257142857,1.098321343,"Keya Paha, NE",773.07,1.131850932
31105,"Kimball County, Nebraska",47.6,3576,30.61340942,6.935123043,28.55145414,7.522371365,93.68008949,0.139821029,9.284116331,2.097315436,0.33557047,0,0.195749441,3.551454139,9.284116331,1.04576659,"Kimball, NE",951.85,3.756894469
31107,"Knox County, Nebraska",45.5,8400,23.56123955,9.511904762,24.55952381,4.904761905,86.55952381,0.30952381,3.095238095,9.666666667,0.357142857,0.023809524,0.666666667,2.416666667,3.095238095,0.972293966,"Knox, NE",1108.35,7.578833401
31109,"Lancaster County, Nebraska",33.8,315976,35.09421344,15.45085703,13.11713548,4.212661721,85.19286275,3.900296225,7.270172418,0.641504418,4.246525053,0.064878345,1.383332911,4.570600299,7.270172418,1.007828585,"Lancaster, NE",837.55,377.262253
31111,"Lincoln County, Nebraska",41.5,35042,29.00085801,9.773985503,20.25283945,4.443239541,93.45071628,1.60093602,9.131898864,0.650647794,0.716283317,0.059928086,0.784772559,2.736715941,9.131898864,0.971309631,"Lincoln, NE",2564.07,13.66655357
31113,"Logan County, Nebraska",39.4,896,21.02857143,13.83928571,16.18303571,3.125,98.77232143,0,2.901785714,0.446428571,0,0,0,0.78125,2.901785714,1.128266033,"Logan, NE",570.66,1.5701118
31115,"Loup County, Nebraska",44.5,690,29.09356725,11.73913043,25.79710145,1.304347826,91.15942029,0,8.405797101,0.434782609,0,0,0,8.405797101,8.405797101,1.123076923,"Loup, NE",568.29,1.214168822
31117,"McPherson County, Nebraska",58.1,420,26.26506024,15,20.95238095,6.19047619,98.80952381,0,1.19047619,0,0,0,1.19047619,0,1.19047619,0.971830986,"McPherson, NE",858.98,0.488952013
31119,"Madison County, Nebraska",36.6,35023,27.89889509,10.74722325,20.20957656,5.990349199,89.39268481,1.222054079,15.39559718,1.556120264,1.810238986,0,3.072266796,2.946635068,15.39559718,0.99345438,"Madison, NE",572.74,61.14991095
31121,"Merrick County, Nebraska",43.1,7826,22.65749074,8.970099668,26.32251469,4.638384871,94.44160491,0.779453105,4.855609507,0.332225914,1.226680296,0,1.380015334,1.840020445,4.855609507,0.981767536,"Merrick, NE",484.88,16.1400759
31123,"Morrill County, Nebraska",41.9,4711,21.63547237,11.335173,23.49819571,7.280832095,91.95499894,0.275949904,15.49564848,0.339630652,0.785395882,0,0.403311399,6.240713224,15.49564848,1.065322227,"Morrill, NE",1423.84,3.308658276
31125,"Nance County, Nebraska",45.1,3525,13.71905756,7.546099291,25.5035461,4.539007092,97.30496454,0.283687943,2.836879433,0.539007092,0,0,0.226950355,1.645390071,2.836879433,0.98368036,"Nance, NE",441.63,7.981794715
31127,"Nemaha County, Nebraska",38.4,6978,26.2771442,12.63972485,19.67612496,5.818286042,93.19289195,1.533390656,2.909143021,0.386930353,0.71653769,0.028661508,0.372599599,3.768988249,2.909143021,1.006325474,"Nemaha, NE",407.38,17.12897049
31129,"Nuckolls County, Nebraska",49.6,4204,17.24559687,11.86964795,23.02568982,5.209324453,96.90770695,0.309229305,2.925784967,0.737392959,1.117982873,0.166508088,0.071360609,0.68981922,2.925784967,0.977422389,"Nuckolls, NE",575.16,7.309270464
31131,"Otoe County, Nebraska",42,15965,26.70059263,11.70685875,23.21954275,5.217663639,93.18509239,0.6764798,8.130284998,0.106482931,0.219229565,0,2.467898528,3.344816787,8.130284998,0.971474438,"Otoe, NE",615.63,25.9327843
31133,"Pawnee County, Nebraska",49.7,2640,22.62830482,6.704545455,27.27272727,11.51515152,96.51515152,0.189393939,1.931818182,0,0,0,0,3.295454545,1.931818182,0.939750184,"Pawnee, NE",431.08,6.124153289
31135,"Perkins County, Nebraska",42.7,2889,17.2110994,15.50709588,17.34164071,7.476635514,97.95777085,0.173070267,4.39598477,0.138456213,0,0,0.657667013,1.073035652,4.39598477,1.084415584,"Perkins, NE",883.34,3.270541354
31137,"Phelps County, Nebraska",41.6,9050,25.3762445,12.4640884,18.82872928,5.171270718,94.59668508,0.099447514,5.922651934,0.972375691,0.209944751,0.143646409,0.685082873,3.29281768,5.922651934,0.995589857,"Phelps, NE",539.79,16.76577928
31139,"Pierce County, Nebraska",41.6,7132,22.8389708,12.98373528,23.00897364,3.561413348,96.59282109,0.140213124,2.061132922,0.182277061,0.252383623,0,0.182277061,2.650028043,2.061132922,0.975623269,"Pierce, NE",573.25,12.44134322
31141,"Platte County, Nebraska",38.3,33250,24.78495452,10.20150376,19.53383459,6.571428571,90.66165414,0.580451128,19.9037594,0.201503759,0.833082707,0.015037594,3.873684211,3.834586466,19.9037594,1.051582649,"Platte, NE",674.06,49.327953
31143,"Polk County, Nebraska",44.9,5208,17.99841772,10.44546851,24.17434716,6.816436252,95.37250384,0.192012289,5.779569892,0.17281106,0,0,1.977726575,2.284946237,5.779569892,0.957158963,"Polk, NE",438.35,11.88091708
31145,"Red Willow County, Nebraska",40.2,10725,25.07156253,11.25407925,20.20512821,4.522144522,93.92074592,0.643356643,5.482517483,0.382284382,0.186480186,0,1.426573427,3.440559441,5.482517483,0.980609418,"Red Willow, NE",716.99,14.95836762
31147,"Richardson County, Nebraska",47.3,7913,21.94995462,9.56653608,27.62542651,5.092885126,93.03677493,0.998357134,1.996714268,2.249462909,0.139011753,0,0.025274864,3.551118413,1.996714268,1.011950165,"Richardson, NE",551.84,14.33930125
31149,"Rock County, Nebraska",41,1430,24.17664671,15.8041958,21.53846154,2.377622378,96.64335664,1.678321678,0.769230769,0.909090909,0,0,0.13986014,0.629370629,0.769230769,1.143928036,"Rock, NE",1008.32,1.418200571
31151,"Saline County, Nebraska",37.5,14221,26.68338653,8.874200127,19.56965052,11.34941284,86.88559173,1.448561986,25.62407707,0.288306026,3.206525561,0,4.451163772,3.719850925,25.62407707,0.995369721,"Saline, NE",574.02,24.7743981
31153,"Sarpy County, Nebraska",34.8,183956,26.23663767,16.81054165,13.75165801,2.881123747,85.79877797,3.950401183,9.70558177,0.468590315,2.588118898,0.079910413,2.542455805,4.571745417,9.70558177,1.002438334,"Sarpy, NE",238.99,769.7225825
31155,"Saunders County, Nebraska",41.1,21356,16.2077597,13.33114816,20.38771305,4.078479116,96.7550103,0.636823375,2.336579884,0.182618468,0.346506836,0,0.304364113,1.774676906,2.336579884,1.02005297,"Saunders, NE",750.23,28.46593711
31157,"Scotts Bluff County, Nebraska",39.1,35884,31.1983829,10.83769925,19.62155835,7.607847509,88.2900457,0.649314458,24.36461933,1.894994984,0.65767473,0.111470293,2.923308438,5.473191394,24.36461933,0.931531919,"Scotts Bluff, NE",739.4,48.53124155
31159,"Seward County, Nebraska",37.8,17217,25.31783742,13.67834117,17.9067201,3.328105942,96.1026892,0.650519835,2.724051809,0.110356043,0.435615961,0,0.470465238,2.23035372,2.724051809,1.034144612,"Seward, NE",571.43,30.12967468
31161,"Sheridan County, Nebraska",46.3,5215,36.70107185,10.89165868,24.50623202,7.785234899,82.33940556,2.339405561,5.771812081,9.511025887,1.227229147,0.019175455,0.306807287,4.256951103,5.771812081,0.925064599,"Sheridan, NE",2440.86,2.136542038
31163,"Sherman County, Nebraska",51.1,3015,23.01641587,10.84577114,23.68159204,5.406301824,96.98175788,0.165837479,2.288557214,0,0.729684909,0.033167496,1.061359867,1.028192371,2.288557214,0.998011928,"Sherman, NE",565.83,5.328455543
31165,"Sioux County, Nebraska",35.4,1298,43.55484388,13.17411402,17.87365177,3.158705701,91.83359014,2.850539291,4.160246533,0.539291217,0,0,4.083204931,0.693374422,4.160246533,0.88115942,"Sioux, NE",2066.74,0.628042231
